namecity,name,link,review_score,review_count,area,address,coordinates_gps,description
Mont Saint Michel,Hôtel la Croix Blanche,https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,"7,6",476 expériences vécues,Le Mont-Saint-Michel,"grande rue, 50170 Le Mont-Saint-Michel, France","-1.53709677268398,48.6177686476982,-1.48262533138859,48.6536994808444","Situé au cœur du village médiéval du Mont-Saint-Michel, l'Hôtel La Croix Blanche possède une terrasse et un bar.
Les chambres de l'Hôtel La Croix Blanche disposent d'une télévision par satellite à écran plat et d'un minibar. Gratuit Une connexion Wi-Fi est disponible gratuitement.
En plus de la visite du Mont-Saint-Michel et de son abbaye, vous pourrez vous rendre à Saint-Malo, à 50 km de l'hôtel. La gare de Dol-de-Bretagne est à 30 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Hôtel la Croix Blanche accueille des clients Booking.com depuis le 4 févr. 2013."
Mont Saint Michel,Hôtel Vert,https://www.booking.com/hotel/fr/vert.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,"8,0",4 388 expériences vécues,Le Mont-Saint-Michel,"La Caserne, 50170 Le Mont-Saint-Michel, France","-1.53684134303157,48.5967350697173,-1.48239259900029,48.6326659028635","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Vert ! Connectez-vous pour économiser.
Situé à 2 km du Mont-Saint-Michel, sur la côte normande, l'Hôtel Vert propose des chambres décorées dans des tons pastel dotées d'une salle de bains privative, d'une télévision ainsi que d'une connexion Wi-Fi gratuite.
Vous pourrez savourer une cuisine régionale au restaurant La Rôtisserie. Le bar L'Équinoxe s'ouvre sur une terrasse privée.
Le Vert Hotel possède également une réception ouverte 24h/24, un parking privé, un supermarché sur place et une boutique de souvenirs.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Hôtel Vert accueille des clients Booking.com depuis le 9 déc. 2010."
Mont Saint Michel,La Vieille Auberge,https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,"7,1",1 116 expériences vécues,Le Mont-Saint-Michel,"Grande Rue, 50170 Le Mont-Saint-Michel, France","-1.53869289822871,48.6180975834269,-1.48422110177129,48.6540284165731","La Vieille Auberge vous accueille dans le village médiéval du Mont-Saint-Michel, à quelques pas de la célèbre abbaye du Mont-Saint-Michel. L’établissement propose une connexion Wi-Fi gratuite, un restaurant et une terrasse avec vue sur la baie du Mont-Saint-Michel.
Les chambres sont aménagées dans 2 bâtiments annexes et accessibles par de multiples escaliers. Un bâtiment comprend des chambres standard donnant sur la rue principale et l’autre bâtiment, situé en haut du village, abrite des chambres avec vue sur la mer. Tous les logements disposent d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche.
L’hôtel comporte un bar et un restaurant servant une cuisine française traditionnelle.
Vous séjournerez à 24 km d’Avranches et à 49 km de Cancale. La ville de Dol-de-Bretagne se trouve à 30 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.
L'établissement La Vieille Auberge accueille des clients Booking.com depuis le 20 déc. 2013."
Mont Saint Michel,Ermitage - Mont-Saint-Michel,https://www.booking.com/hotel/fr/ermitage-mont-saint-michel-beauvoir.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",138 expériences vécues,Beauvoir,"14 Route du Mont Saint-Michel, 50170 Beauvoir, France","-1.538642479841,48.5765245834269,-1.484215520159,48.6124554165731","Bénéficiez d'un traitement VIP grâce au service exclusif de l'établissement Ermitage - Mont-Saint-Michel
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Ermitage - Mont-Saint-Michel ! Connectez-vous pour économiser.
Situé à Beauvoir, à 5,4 km de l'abbaye du Mont-Saint-Michel, l'Ermitage - Mont-Saint-Michel propose un jardin, un parking privé gratuit, un salon commun et une terrasse. Cet hôtel 5 étoiles propose un service d'étage, un service de concierge et une connexion Wi-Fi gratuite. Vous pourrez profiter d'un bar.
Les chambres climatisées comprennent un bureau, une machine à café, un minibar, un coffre-fort, une télévision à écran plat et une salle de bains privative avec douche. Certaines chambres possèdent un balcon. Toutes sont équipées d'une bouilloire. Le linge de lit et les serviettes sont fournis.
Un petit-déjeuner continental, américain et végétarien est servi chaque matin. L'Ermitage - Mont-Saint-Michel possède un restaurant servant une cuisine française, des fruits de mer et des plats locaux. Des plats végétariens, végétaliens et sans produits laitiers sont également disponibles sur demande.
Cet hôtel 5 étoiles assure un service de location de vélos pour vous permettre de partir à la découverte des environs.
Scriptorial d'Avranches, musee des manuscrits Vous séjournerez à 24 km du Mont-Saint-Michel et à 43 km du port de la Houle. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 88 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux.
L'établissement Ermitage - Mont-Saint-Michel accueille des clients Booking.com depuis le 24 mai 2021."
Mont Saint Michel,Rêve du Revert,https://www.booking.com/hotel/fr/reve-de-le-revert.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,"9,3",85 expériences vécues,Roz-sur-Couesnon,"36 Le Val Saint-Revert, 35610 Roz-sur-Couesnon, France","-1.60771190653984,48.5655244334679,-1.55329679346016,48.6014552666141","Situé à Roz-sur-Couesnon, à 10 km de l'abbaye du Mont-Saint-Michel et à 30 km du Scriptorial d'Avranches, musee des manuscrits Le Rêve du Revert propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. Occupant un bâtiment datant du XIXe siècle, il se trouve à 35 km du port de la Houle et à 39 km de la pointe du Grouin.
Cet appartement comprend une chambre, un lave-linge ainsi qu'une salle de bains pourvue de peignoirs et de chaussons. Sa kitchenette est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 41 km de la tour Solidor et à 43 km du palais du Grand Large. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 88 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.
L'établissement Rêve du Revert accueille des clients Booking.com depuis le 1 sept. 2018."
Mont Saint Michel,Domaine de la Besnerie Suites avec SPA Privatif à 10 min du Mont St Michel,https://www.booking.com/hotel/fr/domaine-de-la-besnerie.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3",7 expériences vécues,Tanis,"26 Rue de la Plaine, 50170 Tanis, France","-1.46879127245746,48.5473990085891,-1.41439566392101,48.5833298417353","Situé à Tanis, le Domaine de la Besnerie Suites avec SPA Privatif à 10 min du Mont St Michel dispose d'un jardin, d'une terrasse ombragée et meublée, ainsi que d'une piscine extérieure avec chaises longues. Cette maison d'hôtes met à votre disposition un bain à remous, un sauna, un spa et un service de massages.
Offrant une vue sur le jardin, les chambres sont décorées individuellement et disposent d'une télévision à écran plat. Certaines disposent d'un lit à baldaquin et de poutres apparentes. Toutes sont dotées d'une salle de bains privative avec douche et articles de toilette gratuits.
Un petit-déjeuner continental est servi chaque matin et un restaurant se trouve à 2 km. Sur place, vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.
Lors de votre séjour à la maison d'hôtes, vous pourrez jouer à la pétanque, au ping-pong, au badminton et au volley-ball. Le mont Saint-Michel se situe à 9 km et Avranches à 20 km. Granville se trouve à 40 km, tandis que Cancale et Saint-Malo sont situées à 50 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Domaine de la Besnerie Suites avec SPA Privatif à 10 min du Mont St Michel accueille des clients Booking.com depuis le 5 mars 2013."
Mont Saint Michel,Maison de 5 chambres avec jardin clos et wifi a Courtils,https://www.booking.com/hotel/fr/holiday-home-residences-bellevue.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,,,Courtils,"Residences Bellevue , 50220 Courtils, France","-1.44018945261814,48.6114872946878,-1.38572479226013,48.647418127834","Maison de 5 Chambres avec Jardin clos Situé à Courtils, l'et wifi a Courtils propose un barbecue. Vous séjournerez à 13 km d'Avranches. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cette maison de vacances comprend 5 chambres, une télévision ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four.
Vous séjournerez à 14 km du Mont-Saint-Michel et à 40 km de Granville. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 62 km.
L'établissement Maison de 5 chambres avec jardin clos et wifi a Courtils accueille des clients Booking.com depuis le 27 avr. 2017.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mont Saint Michel,Au Mont Chez Nous Jaccuzi et Sauna,https://www.booking.com/hotel/fr/26-route-de-la-rive-ardevon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,"9,2",22 expériences vécues,Pontorson,"26 Route de la Rive Ardevon, 50170 Pontorson, France","-1.51309600058896,48.5954898834269,-1.45864859941104,48.6314207165731","Situé à Pontorson, à 8,6 km de l'abbaye du Mont-Saint-Michel, l'établissement Au Mont Chez Nous Jaccuzi et Sauna propose un jardin, une connexion Wi-Fi gratuite, une cuisine et un salon communs. Situé à 21 km du Scriptorial d'Avranches, le musee des manuscrits Vous profiterez d'un barbecue et d'un parking privé gratuit.
Offrant une vue sur le jardin, cette maison de vacances dispose d'une terrasse, de 3 chambres, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un réfrigérateur et un four, ainsi que de 2 salles de bains avec une douche. Les serviettes et le linge de lit sont fournis.
La maison de vacances possède également un espace bien-être, où vous pourrez profiter d'un sauna et d'un bain à remous. Un service de location de vélos est assuré sur place.
Vous séjournerez à 46 km de la gare de Granville et à 47 km du zoo de Champrepus. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 85 km.
L'établissement Au Mont Chez Nous Jaccuzi et Sauna accueille des clients Booking.com depuis le 22 avr. 2019."
Mont Saint Michel,Maison de 4 chambres avec jardin clos et wifi a Courtils,https://www.booking.com/hotel/fr/holiday-home-residences-bellevue-1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,,,Courtils,"Residences Bellevue , 50220 Courtils, France","-1.44062934332154,48.6114252486733,-1.38616474993266,48.6473560818195","Située à Courtils, en Basse-Normandie, la Maison de 4 chambres avec jardin clos et wifi a Courtils dispose d'un balcon et offre une vue sur le jardin. Vous séjournerez à 13 km d'Avranches. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cette maison de vacances comprend 4 chambres, une télévision ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four.
Un barbecue est à votre disposition sur place.
Vous séjournerez à 14 km du Mont-Saint-Michel et à 40 km de Granville. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 63 km.
L'établissement Maison de 4 chambres avec jardin clos et wifi a Courtils accueille des clients Booking.com depuis le 27 avr. 2017.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mont Saint Michel,Maison de ville située à 8 kms du Mont St Michel,https://www.booking.com/hotel/fr/maison-de-ville-situee-a-8-kms-du-mont-st-michel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",1 expérience vécue,Pontorson,"21 Rue des Fossés, 50170 Pontorson, France","-1.53811546902932,48.5377015312405,-1.48373028785213,48.5736323643867","Dotée d'un jardin et d'un barbecue, la Maison de ville située à 8 kms du Mont St Michel propose un hébergement à Pontorson avec une connexion Wi-Fi gratuite et une vue sur la ville. Il se trouve à 39 km du port de la Houle et à 43 km de la pointe du Grouin.
Cette maison de vacances comprend 3 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.
Vous séjournerez à 10 km de l'abbaye du Mont-Saint-Michel et du Scriptorial d'Avranches, musee des manuscrits. Le Mont-Saint-Michel se trouve à 24 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 85 km.
L'établissement Maison de ville située à 8 kms du Mont St Michel accueille des clients Booking.com depuis le 3 juil. 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mont Saint Michel,"Semi detached house, Bacilly",https://www.booking.com/hotel/fr/semi-detached-house-bacilly-nmd041008-l.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,,,Bacilly,"50530 Bacilly, France","-1.48334547310144,48.6894095834269,-1.42879652689856,48.7253404165731","Située à Bacilly, la maison mitoyenne Bacilly dispose d'un jardin, d'installations de sports nautiques et d'une terrasse. Avranches se trouve à 11 km.
Cette maison de vacances comprend 2 chambres, une télévision ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four.
Vous séjournerez à 21 km de Granville et à 37 km du Mont-Saint-Michel. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 81 km.
L'établissement Semi detached house, Bacilly accueille des clients Booking.com depuis le 26 mars 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mont Saint Michel,"Semi detached house, Bacilly",https://www.booking.com/hotel/fr/semi-detached-house-bacilly-nmd041007-l.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,,,Bacilly,"50530 Bacilly, France","-1.48325447310144,48.6894095834269,-1.42870552689856,48.7253404165731","Située à Bacilly, la maison mitoyenne Bacilly dispose d'un jardin, d'installations de sports nautiques et d'une terrasse. Avranches se trouve à 11 km.
Cette maison de vacances comprend 2 chambres, une télévision ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four.
Vous séjournerez à 21 km de Granville et à 37 km du Mont-Saint-Michel. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 81 km.
L'établissement Semi detached house, Bacilly accueille des clients Booking.com depuis le 26 mars 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mont Saint Michel,"Semi detached house, Bacilly",https://www.booking.com/hotel/fr/semi-detached-house-bacilly-nmd041006-l.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,,,Bacilly,"50530 Bacilly, France","-1.48342149749118,48.6894545834269,-1.42887250250882,48.7253854165731","Située à Bacilly, la maison mitoyenne Bacilly dispose d'un jardin, d'installations de sports nautiques et d'une terrasse. Avranches se trouve à 11 km.
Cette maison de vacances comprend 3 chambres, une télévision ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four.
Vous séjournerez à 11 km du Mont-Saint-Michel et à 21 km de Granville. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 81 km.
L'établissement Semi detached house, Bacilly accueille des clients Booking.com depuis le 26 mars 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Mont Saint Michel,Le Marquis De La Guintre,https://www.booking.com/hotel/fr/le-marquis-de-la-guintre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from=searchresults#hotelTmpl,"8,8",728 expériences vécues,Courtils,"75 route du mont saint michel, 50220 Courtils, France","-1.47257170975163,48.6068992891975,-1.41811200082347,48.6428301223437","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Marquis De La Guintre ! Connectez-vous pour économiser.
Situé à Courtils, en Basse-Normandie, l'établissement Le Marquis De La Guintre propose gratuitement une connexion Wi-Fi et un parking privé.
Cette chambre d'hôtes sert un petit-déjeuner continental. Le restaurant du Marquis De La Guintre sert des grillades au barbecue.
Une terrasse bien exposée est présente.
Le Marquis De La Guintre se trouve à 12 km de l'abbaye du Mont-Saint-Michel et du Scriptorial d'Avranches, musee des manuscrits. Le Mont-Saint-Michel se trouve à 17 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 90 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Le Marquis De La Guintre accueille des clients Booking.com depuis le 1 juil. 2017."
Mont Saint Michel,Villa de la Plage avec sauna,https://www.booking.com/hotel/fr/villa-de-la-plage-dragey-ronthon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AouNx50GwAIB0gIkYzEzMTgxMzctZjk3MC00ZTdiLWE3N2YtODBhMzdlNzUwNTFh2AIG4AIB&sid=98e02cfb30a8401aefb3ff0023cf536e&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=ac427ccf587a021c&srepoch=1672595120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3",128 expériences vécues,Dragey-Ronthon,"1 Route de la Plage, 50530 Dragey-Ronthon, France","-1.52673922247661,48.6944815834269,-1.47218477752339,48.7304124165731","Située à Dragey, la Villa de la Plage avec sauna propose une connexion Wi-Fi gratuite, un jardin, un salon commun et une terrasse. Vous pourrez profiter d'un sauna.
Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.
Scriptorial d'Avranches, musee des manuscrits Vous séjournerez à 15 km du Mont-Saint-Michel et à 18 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 103 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.
L'établissement Villa de la Plage avec sauna accueille des clients Booking.com depuis le 15 mai 2020."
St Malo,Grand Hôtel Des Thermes,https://www.booking.com/hotel/fr/desthermessaintmalo.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsmVx50GwAIB0gIkNGQxOTQyMDctOGFkMy00MmU5LThiYjItMTY2YmEwYjllZmI32AIG4AIB&sid=eb9ed6bc826f3f698df4e473ab6680e1&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=class&srpvid=0ff47eeb4f2002f7&srepoch=1672596201&from_beach_sr=1&from=searchresults#hotelTmpl,"8,1",506 expériences vécues,"Sillon, Saint-Malo","100 bd hebert, Sillon, 35400 Saint-Malo, France","-2.02659308267528,48.6398724640533,-1.97209776090688,48.6758032971995","Bénéficiez d'un traitement VIP grâce au service exclusif de l'établissement Grand Hôtel Des Thermes
Situé en bord de mer, le Grand Hôtel Des Thermes est un établissement de style Belle Époque doté d'un spa et d'une piscine intérieure. Il propose des chambres à la décoration raffinée, certaines munies d'un balcon et offrant une vue sur la mer.
Toutes les chambres disposent d'un minibar et d'une connexion Internet. Certaines comprennent un salon et offrent une vue sur la ville.
Le restaurant de l'établissement, le Cap Horn, sert une cuisine gastronomique et offre une vue sur la mer. Vous pourrez déguster des cocktails ou une viennoiserie dans l'après-midi au bar La Passerelle. Un petit-déjeuner continental est proposé tous les matins.
Le Grand Hôtel Des Thermes possède également une salle de sport et une piscine Aquatonic. Une navette vous permettra d'accéder à un centre de thalassothérapie. La réception de l'hôtel est ouverte 24h/24.
L'établissement se trouve à 1,5 km de la gare de Saint-Malo, et un parking privé est disponible sur place. Des bornes de recharge pour véhicules électriques sont par ailleurs à votre disposition.
C'est le quartier préféré des voyageurs visitant Saint-Malo, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.
L'établissement Grand Hôtel Des Thermes accueille des clients Booking.com depuis le 24 avr. 2005."
